,dnu,nmax,epsilon,k,A,w,phi,tau
0,5.366317559133744,11.874978469909639,-0.10873430052898113,0.060302774676350465,2759.7222283527567,0.7265010172605009,-3.0145945993836154,1.3883648474437673
1,5.364251100685045,12.121450550570577,-0.10368321217684916,0.06040318549561874,2848.3014803832757,0.7366345475943274,-3.0877335256820597,1.3864030307864836
2,5.368939363708659,11.941833820949546,-0.1162404943395329,0.061934214334700005,3619.379786043218,0.7327323041465077,-3.0647582203640336,1.334163954544384
3,5.3735679270698125,11.964792901712327,-0.13032368261866795,0.06223183151722902,2926.2875866362665,0.7375978275391384,-3.1089226363725824,1.3702775462791976
4,5.374741494430462,12.049307616160647,-0.1304849613115652,0.06314247895470734,3740.560639378783,0.728845507186486,-3.0230793912800804,1.3279915234571857
5,5.36957239547311,11.816987366552487,-0.12595076886549933,0.05849919982298351,3626.7420924772805,0.7261768565845476,-3.0271575805896327,1.3315798200390614
6,5.3614332211018105,11.917857761538793,-0.10994524534756284,0.06147852487999658,3486.6977644554654,0.7359508829048713,-3.087723884797149,1.341954741376619
7,5.359647107144626,11.875186534192817,-0.10011313647289094,0.061259737122755585,3576.218075214537,0.733626004095572,-3.0786108816486073,1.3313997919129232
8,5.368032823074054,12.125250675979235,-0.11619663924452471,0.063368960925389,3414.8602877883473,0.7187874597659006,-2.922631257104524,1.3525857012727363
9,5.374543185790041,12.071658264828892,-0.13073791665631662,0.06028339866062188,5187.933390015766,0.7222240628822704,-2.9605035202496506,1.268698036285023
10,5.367077142927115,12.123456366607591,-0.11045421300995513,0.061648391795076474,3385.1751346929595,0.7309852864227727,-3.0323069917363794,1.3492779184997896
11,5.380790682974682,12.048462065374494,-0.14296080292610008,0.06018595580967121,3065.51935584397,0.7287400301390342,-3.037527690047827,1.3703278086868445
12,5.367301280051455,11.95668022865831,-0.11619131703905443,0.061670072827656616,4657.359440861877,0.7261657227328414,-2.999261770337939,1.2885798964548747
13,5.373251325811104,11.968643461082259,-0.12388166837786238,0.060447861444777526,3574.2971356742396,0.7381538573145472,-3.106684045483289,1.3301824496213166
14,5.3549392322782206,11.880138574371982,-0.0894140746856663,0.06177469522152447,4683.360361571347,0.7200730444061979,-2.949974281716474,1.285338686335897
15,5.358202328961967,11.762254641679819,-0.10476087048830827,0.0615248626183688,4333.672286501434,0.7236550554497289,-2.995547181646817,1.2940333318527442
16,5.380123154720008,12.198519850220878,-0.14659148310152545,0.06219061047876899,3655.022834355646,0.7199059144153445,-2.940721400485595,1.3389632272463423
17,5.369185313791074,12.124683075005867,-0.1299202897160268,0.06090209286335832,3365.0300265553374,0.7385181370390402,-3.1052451683742266,1.3448245137824848
18,5.36790799109696,12.038376343520303,-0.12724524899703615,0.0644822354105806,4060.6716226485705,0.7412987706688524,-3.1237625924722257,1.3082774371079455
19,5.366550049002305,11.537880292580693,-0.12906623689703758,0.06239295616804044,5172.904942647705,0.7339687604959206,-3.0922438995065655,1.2609787030403448
20,5.372626247535103,12.116061967877334,-0.11986994876953583,0.06044222271227421,2665.862845108385,0.7390895074756433,-3.106890826721334,1.4016511493728074
21,5.3642300067082935,11.924963882165104,-0.10438997001905938,0.060655260958305625,2942.804415455685,0.7231173137207002,-2.9810700705868047,1.3718970469538538
22,5.37300305961359,12.141931839517639,-0.12769239759802511,0.05944002122271977,3841.015888644157,0.7368132934055761,-3.0918175083678783,1.3229223452096464
23,5.367807343469788,12.105795171758801,-0.11735812767251597,0.06059864323624479,2968.501776525302,0.7408681024743244,-3.128708459779179,1.3762073441529583
24,5.368259992168852,12.071553314694206,-0.11453871728663287,0.0592567261353643,3506.8135719386332,0.7227698469139064,-2.9735183578973357,1.3418179325038777
25,5.366459548080909,11.881620235932065,-0.11268514523828836,0.05952778075519767,2719.7036559059525,0.7406622771813329,-3.138733667422841,1.3933540669588818
26,5.360239637830778,11.879058192971597,-0.10816697208874188,0.06113516495224872,4400.133699383168,0.73387341920111,-3.067669574463584,1.2937405953786532
27,5.365284324017821,11.636693109098651,-0.12487445836773775,0.06146548943967181,5175.3708776467,0.7286160273855775,-3.050466084290135,1.2581002624982858
28,5.374094869061807,11.867561192380554,-0.12180784553892186,0.05881399834073689,3899.4994772129303,0.7232280636213256,-2.9884011132096897,1.3197270983302738
29,5.363555847488303,11.840142459558075,-0.11480761126522496,0.061824053966633874,4718.289099059595,0.7399692322994398,-3.129018197282078,1.2793515147529226
30,5.363377683103345,11.889986604721827,-0.10786682414936709,0.06043224204909961,4199.714946232333,0.7335916387235429,-3.08057074964185,1.2999230737446288
31,5.376257112511545,11.936435543898078,-0.13987611991222546,0.05991706160273594,3456.6464959710192,0.7359046293633078,-3.110405201503445,1.3387669344705015
32,5.380165107461544,11.89586529211686,-0.14934926508154275,0.058771974439876945,4204.475619077621,0.729205115426763,-3.0437172153784995,1.3047865332122366
33,5.372147675057522,12.098152381296655,-0.13023282300223385,0.06132505119563105,3597.8478767156917,0.7234868004920102,-2.9837903288643672,1.3355795924890224
34,5.366490234236247,12.031272215975973,-0.11541178864433832,0.06131519779111446,5244.24778826348,0.7389886737740591,-3.1033633948234627,1.263602402384264
35,5.3643506433092645,12.077070932968411,-0.10108951639437574,0.061997475780090926,2693.825435537341,0.7368793121360573,-3.087572554416609,1.3959244786773934
36,5.37456032280623,12.192731705826464,-0.1330252489389181,0.0611050458248092,3106.0379574572517,0.7433939364122873,-3.1369527532422152,1.3634010027931187
37,5.367352672391658,11.870280507791081,-0.1250737359550315,0.061295324727644734,4890.825446575184,0.7299642535520576,-3.04234599375954,1.2706089156286233
38,5.3660763631149235,11.986129699745101,-0.11501012040052859,0.061809577025790895,3283.9829059987696,0.7309696081205695,-3.04144005920537,1.3504496298936595
39,5.370022676656604,11.704895724203931,-0.13081804829088495,0.05969350534212551,3414.387980299634,0.7346451529575058,-3.1107140223828584,1.3399929359934903
40,5.376889498207428,11.939333082143897,-0.14479433844961123,0.06118529773694585,4222.24491692363,0.7412982196503676,-3.141125062643088,1.2987817207627796
41,5.363009341523062,11.62286625866749,-0.11978687051640541,0.06011922042909087,4960.280549872453,0.7392699154210053,-3.13341750204053,1.2701891062812107
42,5.375128024143926,12.091716850852292,-0.1374124150560136,0.061040658723729754,3725.5649749292816,0.7310692647077263,-3.046598706406931,1.32695532438322
43,5.3753431016075695,12.001572780291527,-0.13974540184028314,0.05983613178460952,3679.533126193604,0.7398412813202847,-3.1330540633477804,1.3247863564768732
44,5.367882163081377,11.96825220926448,-0.12142069917722212,0.06081033154111059,3213.05023023119,0.7343220282469908,-3.085390281407945,1.3559072915406576
45,5.375412806195095,12.100652380512757,-0.12969236002704917,0.06065204895787996,4150.758502439895,0.7289529762755715,-3.0224219686130462,1.3103411467268753
46,5.378213477348274,12.13311237093054,-0.1429592560789005,0.06176450722096075,4034.2679407240935,0.7377588764324134,-3.089541417657895,1.3116566319570009
