,dnu,nmax,epsilon,k,A,w,phi,tau
0,6.362390687740339,12.171058790070838,-0.007539952580720541,0.055631852504198755,2.1327666152824802,1.4259301202845824,3.0272154121543835,4.312897156262873
1,6.375466904919013,12.26699428009568,-0.03270590638407171,0.057590612170695686,2.7767268226974084,1.4128450561487655,3.1142673946628863,3.8630119712242204
2,6.376216217749308,12.15826508453904,-0.03789007485700861,0.057351257915503155,2.4208998524573646,1.4372743477151266,2.8033984042784876,3.8627797924409095
3,6.392675682320537,12.350226326321948,-0.06677037090316347,0.059680143866268937,1.9142711071626708,1.4162946159016319,3.0239825850566397,4.508230941197793
4,6.365664803763776,12.082432790149543,-0.014820531801295216,0.05695214636213995,2.213865481616709,1.4103505170109991,3.1072190876417194,4.2165755825299795
5,6.385066871904929,12.324401485652812,-0.053273365230756764,0.05709792392280793,3.569171890274886,1.4224461436163636,3.133282910898867,3.793255816757347
6,6.361761843937715,12.135958540547042,-0.007914108000935503,0.056601543083872795,4.153069701572277,1.42176805875438,3.0081776920577674,3.460536567258772
7,6.3819449556944186,12.226451514294423,-0.04469150920994432,0.05795301998975254,2.490470142635638,1.439794493408023,2.795057419403288,3.965249080213877
8,6.370576126126265,12.210465015490959,-0.026559102763461653,0.05797607036992295,1.6097462668761806,1.4051105667899375,3.0658633303653904,4.193885537892
9,6.3790263368076925,12.318437709331418,-0.04454584304835352,0.05963650838359493,3.3773542781435855,1.4211732126614554,3.0887280083093502,3.747940447643049
10,6.376669574977158,12.17514128105922,-0.04126082515767464,0.059760290767201546,2.176436554075902,1.4644605457860476,2.6118866490453847,3.816980282509876
11,6.375487352409693,12.23268491069332,-0.03491895336028084,0.05909477693268011,1.9447833594465258,1.415780367304395,3.126550942099475,4.471550012410968
12,6.376344158194577,12.445912812408356,-0.04131442576573917,0.059077492741277486,3.5034258547362347,1.4362320397201083,3.0158779760617946,3.6401490790292867
13,6.380771562235942,12.300113733884615,-0.045342211244551435,0.05870833683540756,1.4646215736180188,1.4433485033471116,2.887494181617572,4.823882775570168
14,6.372009354991669,12.204762568608917,-0.02747008405856256,0.059028546987299035,2.310507980492405,1.4195614390219737,3.0350036190304586,4.223767890022392
15,6.36946890062606,12.233392441255193,-0.024668687059160366,0.057736390144860594,3.417410501026406,1.4225305168315971,3.0016506309346953,3.783147785052676
16,6.366747923505685,12.24456793088838,-0.019050871124842238,0.056788649562683764,2.481197287022269,1.417006089594152,3.0357795450171867,4.004792180845687
17,6.372887265861974,12.243571462337933,-0.028077701786407464,0.058135851541404354,2.705026644210954,1.415198349487221,3.1387555960781306,3.9049026183000572
18,6.372623127800302,12.204999040571236,-0.028580265068036,0.06059811541764626,2.6358132561531034,1.4196836217015025,3.079031855322702,4.091006975873726
19,6.379853724724076,12.207483841003187,-0.04305424830824639,0.0583930979682616,1.683979844622659,1.4173704041885204,3.049711826024917,3.9516115302455717
20,6.3642683957302895,12.233264132401679,-0.013553917793280674,0.05892633835679963,2.5596234215598686,1.412858118733949,3.0930146214230154,4.282612636533629
21,6.372992161290352,12.198951732340348,-0.02920909085843997,0.05901158358993183,3.6997652628904927,1.412441862643439,3.02740826177405,3.4884135066457453
22,6.370248347196857,12.188893719506089,-0.02276876558243231,0.0578646527934557,3.1924659613622497,1.4321952439226164,2.9267624008122306,3.661685230686245
23,6.362903864565572,12.132768919030443,-0.009322059510847573,0.058832582668764684,2.5538447097677617,1.4335250609052401,2.8252086088833703,4.439811388955034
24,6.370712918343368,12.39764717489093,-0.02808924483205662,0.058064867744673176,5.536371296066969,1.4372503957889449,2.9646522528827193,3.2934497307740225
25,6.3720484516156715,12.226065052969632,-0.027733249435936733,0.0590294556140773,2.4644608739688563,1.4057039734986754,3.0499191768738525,4.06562648521728
26,6.377074512365791,12.4339827862456,-0.0405381268406745,0.05891289178208841,5.062898134823421,1.4184548655442175,3.1247992164372453,3.2470928719904437
27,6.381920529837973,12.252668750145332,-0.04532533863756623,0.057915482011150744,2.756439056521728,1.4571803501410368,2.6467208695338886,3.8913887297305054
28,6.3806561102159876,12.369701524370162,-0.04468015382606278,0.05661319522835229,2.0821938665212105,1.442534488762003,2.8979551569574973,4.347106461594503
29,6.3832274386800965,12.30869330360892,-0.049279348544109806,0.05826088483929292,3.1081403369904055,1.399184335914097,3.140200537199928,4.0510945306891974
30,6.374415083648858,12.29026921305554,-0.03479789979198224,0.057842226364119675,3.1589583821747502,1.424236900095541,3.008489700287182,4.042447944761473
