,dnu,nmax,epsilon,k,A,w,phi,tau
0,7.960395755022648,11.141688884267404,0.19718772996194317,0.05920322709635118,2.736992165071792,1.5866013888505603,3.0864733973133083,3.178012148178013
1,7.973175620708293,11.182946336527813,0.17815900202446958,0.056786663846950865,2.7571137979914018,1.768221378676897,1.2112728619964166,2.8661834135030353
2,7.945998252465703,10.913909104675835,0.21685833986070668,0.05781633905642659,3.0568172613231246,1.7434877102364867,1.493533240739728,3.003055905845138
3,7.966118319801747,11.12767860284415,0.18957682724555222,0.058464237554218354,2.630569111266941,1.6479031638297177,2.404828718186886,3.1914276504548185
4,7.961887494784565,11.099565571434157,0.1946178224206584,0.058334995124397826,4.116271590883067,1.6490024456862156,2.3840761361932836,2.66160431374536
5,7.953486916421818,11.09896336295392,0.20622148938895654,0.060308595791590355,3.3149045257633447,1.582027655625059,2.9733729848203234,2.957741038018353
6,7.9458008923213965,10.957901462468616,0.21715574792240866,0.060063273456469043,2.8637259555654526,1.6332950501315675,2.572813861599438,2.987983994817331
7,7.955446122747521,11.162236723917518,0.20426132043424322,0.0594276793247515,2.9995649403824953,1.5691245357847619,3.0775442082934923,3.107245267464826
8,7.944873141053824,10.881513228015512,0.21911595041402743,0.060075029406948685,1.847520911245162,1.6502506872094667,2.4115698825728575,3.3699233866715126
9,7.949917850815864,11.003721884997262,0.21274450257616398,0.0579098758607279,2.8508750554581836,1.6835756968857016,2.1145045368599504,2.984395403929144
10,7.961036259522009,11.101632147816728,0.19622204161949514,0.05828771722316612,3.4425932388319365,1.6021344308307042,2.8556767822569222,2.8942686340322368
11,7.9570638270457446,11.011582447373947,0.20210180829814828,0.06134125261886373,1.7795835152605053,1.6811782271099016,2.1044699479304185,3.527086442574411
12,7.968534892622434,11.078084293941961,0.18432210684172926,0.06067131202536802,1.4195312299647935,1.6752216001688596,2.2785485015027627,3.7277667995383035
13,7.956620168243482,11.120741630587569,0.20147596689122643,0.05806522161184966,2.0045351907722324,1.585397548495661,3.0474261570540824,3.454630140773515
14,7.9360037309632006,10.84491413623217,0.23050228409935186,0.06010660357487457,3.281166200137255,1.6654902243106953,2.195810673366985,2.8831793333027558
15,7.950619090790675,10.994777159780751,0.21041570200618148,0.05974821510270038,2.1206364001793574,1.5816836060327875,3.111434101821949,3.4990230906543105
16,7.9471451631534435,10.958442469523145,0.21487479759244849,0.059574793566275895,2.8539442897708076,1.6187503684412448,2.6556709665872367,3.030323371029161
17,7.953141326074851,10.958851837236812,0.20714014879118733,0.06000774334220833,1.2481873210482386,1.6644948740700927,2.2914713650702954,3.888530129844686
18,7.964033797009332,11.117782851904755,0.19172523004970304,0.05896055669059983,3.603740398864258,1.5832041243536044,3.1213192260069924,2.7929813151307084
19,7.963279538542507,11.079425959847738,0.19138269392179202,0.060595351046588926,2.7293913270346644,1.6973739203805571,1.9432414621826437,3.0320870830999715
20,7.9491533497221,10.929348363700454,0.21331998807768132,0.058623106460027934,3.1272754612105977,1.6703910690388464,2.1937213917544787,2.832126726099045
21,7.9556057491225936,11.02082097200629,0.2036853912540423,0.060019882537880535,1.85938861633778,1.5919271222964761,3.0433891758873353,3.4407485894670153
22,7.946819053770356,10.965076147312134,0.2159284218918944,0.05870659995062525,2.338671989268711,1.7391564798843975,1.656644012179882,3.1377282323295455
23,7.946390427992595,10.9014239385076,0.21703148865936214,0.058689711346454176,1.924576941570932,1.7229569586263078,1.5967786369043049,3.2926500018844913
24,7.95313700730589,10.98132048168902,0.2066798298449061,0.059984871882310206,2.232458602257733,1.6995703227904975,2.0226138835134515,3.207787048981212
25,7.950158808264493,10.970280085669554,0.21291269456763987,0.06007862962247108,5.740501816487393,1.5983723140284387,2.762704329129459,2.571319209659861
26,7.957539791907789,11.06107357554025,0.2001525536913043,0.05905716915361693,3.202205460899742,1.669482473031794,2.2491888429927034,2.8827311006744107
27,7.95959753086261,11.136744376192004,0.19850440131538033,0.0589803512373666,1.6040985869429314,1.589291683299561,2.9912600732028443,3.753496706680448
28,7.950867348206438,11.041207604075389,0.21105039211694404,0.05892681118934001,3.7834735013552314,1.684682172872388,2.1210493406453397,2.8295649844504953
29,7.955765354515591,11.036243450741791,0.2025443145615729,0.05957823128400902,1.4318159602082974,1.575055652619761,3.0998601475742102,3.6342961201451076
30,7.955157349749986,11.105363115114658,0.2041473508370028,0.05998944511390265,1.70170650755887,1.5854067854240803,2.948145490914138,3.5745163265929696
31,7.960247163051046,11.015883274569841,0.19817626301155683,0.05822033110555657,1.7274317892565934,1.5742027724737948,3.126191639653749,3.4346555942191443
32,7.945629432848462,10.988906292827302,0.21639537894429522,0.06042916398423513,2.487266708348446,1.6028060428271507,3.0246999283978537,3.247129485137611
33,7.944777407381334,10.940123524420004,0.21838211702859706,0.05888518750332797,2.6507601680001973,1.694282442267609,2.004622794306947,3.0061239022239516
34,7.945978417154536,10.944407947004915,0.21584449051726376,0.06138733244170945,2.318993895914082,1.633655808521138,2.654046587682789,3.2039693090310926
35,7.962985816041382,11.100024287331527,0.19314443744902776,0.05965718332503793,1.3510640618429854,1.6835075637454966,2.0963130554644867,3.8898622901819775
36,7.949244000683411,11.050223370404893,0.2114974013960314,0.06018532745577326,1.3045309570874755,1.6443024661505494,2.5405113791033678,3.961018092254007
37,7.963382327071165,11.103769508934224,0.19320326045724917,0.05927280445269554,1.328438005972919,1.6696731074531692,2.3185107170928747,3.932429001042054
38,7.948132610210762,10.89465935823147,0.21357022142881438,0.06013507340108016,1.2116610447868377,1.7092699987930156,1.8113775279475366,3.98173936997669
39,7.956993327219383,11.077903784899089,0.202526781964031,0.058418322172024306,1.744403126905778,1.6956962413906926,1.9237195526092927,3.3983004569568935
40,7.957614276118833,11.079072117154361,0.20103521558946205,0.057092235503793345,1.4217806619007543,1.6615666652489773,2.3149300683478256,3.781463176118456
41,7.964927893391584,11.107559754841773,0.1906350309786002,0.058961628425577506,2.747861381135865,1.613634883546383,2.781404984173327,3.0359501354933025
42,7.954151075525573,11.012373597989153,0.20548045950657792,0.06017803916671281,4.392995002569683,1.6483831254990646,2.3922206794070977,2.7072292160103535
43,7.9593743777298895,11.043313806128825,0.1990514618269512,0.058032217230631095,1.5291191599241598,1.7479221297618086,1.5654827779197626,3.571029255543905
44,7.936375699205668,10.90210302446576,0.22938467908312904,0.059751165725818775,1.537516878899549,1.614697588299981,2.8814062983086393,3.780579831150296
45,7.9529287404156985,11.103432688944965,0.20652185105976192,0.0595499754806521,1.7176143779036235,1.5664177174102847,3.128569795287869,3.761536199812303
46,7.946815713397742,10.923469846499145,0.21520956233740818,0.05978927416853922,0.9986983760776894,1.6051158993753105,2.9299154599175443,4.309057846831559
47,7.949286063626831,10.909713981960879,0.21108135475551276,0.059914117932595976,2.595704173054109,1.6655043229205082,2.319762828495941,3.10009631980894
48,7.933261640922267,10.89164766129817,0.2349231458300297,0.0596261430126854,3.1779767053607793,1.6392699991321913,2.3933565055492334,2.872434167568689
49,7.961322895025506,11.179140282493707,0.19527859680669576,0.05862021644096509,4.024966891517639,1.5987108326748385,2.909017618746417,2.8032936115385607
50,7.936529931325178,10.725938006420453,0.23254975949860682,0.05687008553521106,2.1201021354133163,1.7188293451224248,1.6599562165731623,3.188590063070412
51,7.950818987443466,10.957425252191555,0.2108782030352588,0.060807297484918206,2.816499581242316,1.607221638331106,2.7882727428059804,3.0641585583399604
52,7.954533925328211,11.018642478570884,0.20709406818039014,0.05832559602445124,3.746796689610236,1.7624360250479663,1.226995907456109,2.6825259072781997
53,7.953335980800253,11.008876634308493,0.20636055699509775,0.061448216098133474,1.8682701075750645,1.6071635176090868,2.91377852647697,3.377155607462996
54,7.949740115906761,10.934479220672122,0.21221443766173503,0.05796192405661342,1.7031563593839953,1.713824735321151,1.8476392064614755,3.422835046800497
55,7.955920683876731,11.038837897965447,0.20405128243071613,0.0585467279537473,1.1993860663919673,1.612015795359818,2.694351261445992,3.981400480675023
