,dnu,nmax,epsilon,k,A,w,phi,tau
0,2.4144057497237523,7.43331388518707,0.8465669927663079,0.060018882904935664,0.8600155222510112,1.097234086721998,-0.7885426289253146,2.918365403639363
1,2.4161642685694544,7.190565727029229,0.8482578332371336,0.06002634683544604,1.0362187680918935,1.4483178835995203,-3.1315523565089998,2.5218993304079214
2,2.41725842883991,7.420763213266903,0.8391919028895902,0.0622731828299523,0.748358433170932,1.4441220309214393,-3.1176995630724136,3.303364129214903
3,2.417026196728957,7.521523958285778,0.8347116294445577,0.06047250043785214,1.043479266230319,1.3868620041210393,-2.8371415425292605,3.0737214250864953
4,2.4138399223853493,7.398665136027076,0.8572989933134387,0.05923507209646692,1.0055231498307078,1.2883301116268306,-1.9703721489160948,2.938220450438554
5,2.419210241643317,7.204429346422772,0.8435447561871858,0.05971625789599314,1.0296187503533778,1.4393475832679596,-2.765909936761138,2.4535970259254585
6,2.4192339814503736,7.420909133070516,0.8323524909891601,0.059427822434029026,1.2508376404641532,1.3627937802983436,-2.6146477337765304,2.7156499790150215
7,2.4175316478081834,7.105185867576514,0.851452451695662,0.05832018141325823,0.5215010554657736,1.0005447149837818,-0.5579759507560893,1.7947163197255849
8,2.417411675212153,7.430321423746905,0.8365061686755424,0.06053929245117158,1.0958888882574,1.2637718223370835,-1.8801272232565414,2.769162255877596
9,2.4172607555214816,7.275106287189579,0.8428893048776641,0.06011375740231705,0.9899825525810684,1.4290534151053653,-2.818704047426724,2.4368710308970156
10,2.413729930075957,7.2342193780434565,0.8586415851892433,0.05859506811251462,0.9737465944673164,1.5116030221959986,-3.1262789791329206,2.7251472513781243
11,2.416093173950471,7.408591655426664,0.8426855979645165,0.06043861718409401,0.8169595713660479,1.3999497105852499,-2.6764038536061285,3.1357806674143265
12,2.417748340258044,7.637509309286079,0.831360335228192,0.05985904611697731,1.1282118745648155,1.3913360857386317,-2.805260566404153,3.0936749512977197
13,2.4151297508760012,7.405135356892085,0.8454872648047027,0.05976829377780578,1.0545137548430241,1.2035571266229217,-1.618213264696687,2.7624850518530795
14,2.4181473600198253,7.756957589924554,0.8248602056044819,0.06018873031198119,1.5076150874459386,1.32298783015976,-2.5375591854840094,3.0245707430855524
15,2.416484464097277,7.55890018093955,0.8433075107217561,0.05884754057127934,2.624218387789602,1.3746242332569947,-2.826481560767571,2.20935912695076
16,2.4189590192656096,7.463244352674735,0.8352619759917587,0.05846439573997271,1.6669319357021226,1.1977312486001623,-1.3471700799177253,2.175882692298429
17,2.418729202224674,7.513816777450328,0.8300395378279583,0.05980138129851622,1.6100495147316993,1.4129871473394624,-2.999737395509184,2.576698342793299
18,2.413914727222219,7.543255001573925,0.8511683398177565,0.058765781161700704,1.1083139936165651,1.422190980531983,-2.9887407957943735,2.955248513767465
19,2.4149960695450523,7.562864779661674,0.8473444102697162,0.056679992900546,1.4303751756136074,1.4499220727464792,-3.1090807138635,2.758685678917007
